profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
0,0.4965050902507325,1,0.0,0,0,0,0,0,49,80,1
0,0.3294549877628897,1,0.0,0,0,0,0,0,16,42,1
0,0.0,1,0.0,0,0,0,0,0,16,1,1
0,0.3760436587591327,1,0.0,0,0,0,0,8,106,480,1
1,0.1852979089447346,1,0.0,0,0,0,0,0,0,8,1
0,0.1773550812371415,1,0.0,0,8,0,0,4,146,315,1
0,0.1772351310740122,1,0.0,0,0,0,0,0,48,96,1
0,0.3347840232657285,1,0.0,0,0,0,0,0,5,577,1
0,0.1511666089013097,1,0.0,0,0,0,0,7,39,24,1
0,0.0803972854869141,1,0.0,0,0,0,0,1,2,1,1
0,0.1288481987296134,1,0.0,0,0,0,0,1,47,173,1
0,0.2232158953546415,1,0.0,0,0,0,0,0,1,2,1
0,0.409230093487849,2,0.0,0,0,0,0,0,52,136,1
0,0.2296405995826711,1,0.0,0,0,0,0,0,0,10,1
0,0.3111172780392331,1,0.0,0,10,0,0,4,149,845,1
0,0.0551942102175296,1,0.0,0,0,0,0,0,15,1,1
1,0.1332860901055599,0,0.0,0,31,0,0,1,14,55,1
0,0.2825330018806689,1,0.0,0,0,0,0,0,24,27,1
0,0.4009423465925819,1,0.0,0,0,0,0,0,10,0,1
1,0.4307997766291551,1,0.0,0,1,0,0,0,14,56,1
0,0.3393824200600546,1,0.0,0,0,0,0,3,21,59,1
0,0.3664513459822543,1,0.0,0,0,0,0,0,46,3,1
0,0.426729033414837,0,0.0,0,0,0,0,0,29,47,1
0,0.0006801738676751,1,0.0,0,0,0,0,5,31,51,1
0,0.4940682486682604,1,0.0,0,0,0,0,1,46,82,1
0,0.4906181871721519,1,0.0,0,0,0,0,0,5,36,1
0,0.3846989487902397,1,0.0,0,0,0,0,4,120,417,1
0,0.381550122282319,1,0.0,0,0,0,0,0,59,30,1
1,0.0,1,0.0,0,4,0,0,2,32,134,1
0,0.4752480513522192,1,0.0,0,0,0,0,0,4,11,1
0,0.0306666176451986,1,0.0,0,0,0,0,0,51,0,1
0,0.31573818339198,2,0.0,0,1,0,0,0,40,234,1
0,0.143234309601677,1,0.0,0,0,0,0,1,12,22,1
1,0.4349316156817951,1,0.0,0,2,0,0,44,85,165,1
0,0.5434942061067569,2,0.0,0,0,0,0,0,12,29,1
0,0.1047059611389423,1,0.0,0,0,0,0,0,48,1,1
0,0.3322363609586775,1,0.0,0,0,0,0,4,241,457,1
0,0.0615014103414457,1,0.0,0,0,0,0,0,2,8,1
0,0.3682834003408203,1,0.0,0,0,0,0,0,46,3,1
0,0.2006670286124598,1,0.0,0,0,0,0,1,13,21,1
0,0.4902941473188734,2,0.0,0,0,0,0,0,78,138,1
0,0.3083130598917365,1,0.0,0,0,0,0,0,1,1,1
0,0.7262099013626581,1,0.0,0,0,0,0,0,67,26,1
0,0.2511800211090543,0,0.0,0,0,0,0,2,30,49,1
1,0.1433063251800186,1,0.0,0,0,0,0,1,40,136,1
0,0.2502661605029302,1,0.0,0,0,0,0,1,50,79,1
0,0.2862151312472649,1,0.0,0,0,0,0,0,0,11,1
0,0.3654780775631057,1,0.0,0,0,0,0,4,57,34,1
0,0.5670238027531043,1,0.0,0,0,0,0,0,46,9,1
0,0.6392560711527057,0,0.0,0,0,0,0,0,4,24,1
0,0.5435984331841881,0,0.0,0,0,0,0,0,26,46,1
0,0.050980397940405,1,0.0,0,0,0,0,0,18,26,1
1,0.5964519769038964,1,0.0,0,13,0,0,0,57,73,1
1,0.429759944308477,1,0.0,0,0,0,0,0,6,229,1
0,0.3142680690674011,1,0.0,0,0,0,0,4,58,39,1
0,0.486404026659579,1,0.0,0,0,0,0,0,14,559,1
1,0.316165711994901,1,0.0,0,0,0,0,9,157,441,1
0,0.1912936092192289,1,0.0,0,0,0,0,0,19,47,1
0,0.2312542721797884,1,0.0,0,4,0,0,0,57,74,1
0,0.3799334987759021,1,0.0,0,0,0,0,0,2,10,1
0,0.304868075706574,2,0.0,0,0,0,0,0,46,2,1
0,0.2731367657678523,2,0.0,0,0,0,0,12,106,485,1
0,0.2742300793509432,1,0.0,0,2,0,0,0,72,411,1
0,0.0442343620181046,1,0.0,0,0,0,0,0,0,8,1
0,0.0170664758549998,1,0.0,0,0,0,0,0,53,1,1
0,0.6162685092831459,1,0.0,0,0,0,0,0,60,346,1
0,0.2713370920090881,1,0.0,0,0,0,0,25,197,833,1
1,0.16423778005651,0,0.0,0,1,0,0,2,66,161,1
0,0.2816594813006732,1,0.0,0,0,0,0,0,47,93,1
0,0.1918761969412825,1,0.0,0,0,0,0,0,12,21,1
0,0.0440753932776736,1,0.0,0,0,0,0,3,58,2,1
0,0.3382184097034684,1,0.0,0,3,0,0,0,62,63,1
0,0.3384187267521086,1,0.0,0,0,0,0,0,2,10,1
0,0.1141549875272406,1,0.0,0,0,0,0,18,187,892,1
0,0.4795930736622684,1,0.0,0,0,0,0,0,50,13,1
0,0.4682678738944256,0,0.0,0,0,0,0,0,5,22,1
0,0.4880618140503446,1,0.0,0,0,0,0,0,50,18,1
0,0.4276995736639993,1,0.0,0,0,0,0,0,45,4,1
0,0.3200567896914023,1,0.0,0,0,0,0,4,80,6,1
0,0.240750376084598,1,0.0,0,36,0,0,0,15,56,1
0,0.3315314412610031,1,0.0,0,0,0,0,0,43,4,1
0,0.3751755878539741,1,0.0,0,0,0,0,6,38,17,1
1,0.4076400947787537,1,0.0,0,0,0,0,8,104,315,1
0,0.4717195224042945,1,0.0,0,0,0,0,0,69,341,1
0,0.3140914977779763,1,0.0,0,0,0,0,20,68,63,1
0,0.2717053283714813,1,0.0,0,0,0,0,0,50,59,1
0,0.2074351726754535,1,0.0,0,0,0,0,22,193,857,1
1,0.2017286296263704,2,0.0,0,0,0,0,20,112,337,1
0,0.385073278152352,1,0.0,0,0,0,0,0,47,2,1
0,0.0877863617417756,1,0.0,0,0,0,0,0,51,0,1
0,0.2606842591643873,1,0.0,0,0,0,0,2,26,50,1
0,0.44,1,0.0,0,0,0,0,0,50,140,1
0,0.0,1,0.0,0,0,0,0,11,198,929,1
0,0.33,0,0.0,0,0,0,0,0,41,226,1
0,0.2738402687048077,1,0.0,0,0,0,0,0,118,194,1
0,0.1113482347182682,1,0.0,0,0,0,0,4,7,23,1
0,0.3770688177500328,2,0.0,0,1,0,0,0,40,233,1
1,0.2004216885202974,1,0.0,0,0,0,0,11,151,462,1
0,0.2305227804867032,1,0.0,0,0,0,0,0,5,56,1
0,0.1642316367541023,1,0.0,0,6,0,0,0,57,76,1
1,0.295228713795574,2,0.0,0,0,0,0,25,71,65,1
0,0.3320152370372431,1,0.0,0,0,0,0,5,124,483,1
0,0.2478971022175685,1,0.0,0,0,0,0,0,3,2,1
0,0.1243231464646465,1,0.0,0,0,0,0,1,43,176,1
0,0.7219340790638481,1,0.0,0,0,0,0,0,69,27,1
0,0.4398464174875698,1,0.0,0,0,0,0,0,72,340,1
1,0.1833893108719032,1,0.0,0,0,0,0,0,0,8,1
0,0.7093861502445197,1,0.0,0,0,0,0,0,18,537,1
0,0.5030945137454435,1,0.0,0,0,0,0,0,14,28,1
0,0.40562628016212,2,0.0,0,0,0,0,0,46,3,1
0,0.539519422088657,1,0.0,0,0,0,0,0,65,359,1
0,0.4961996329469861,0,0.0,0,0,0,0,0,57,32,1
0,0.5763986274398188,1,0.0,0,0,0,0,0,49,21,1
0,0.3136546870818213,1,0.0,0,0,0,0,0,16,23,1
0,0.4926068001558141,1,0.0,0,0,0,0,0,8,16,1
0,0.2079987906200331,1,0.0,0,0,0,0,0,12,20,1
0,0.1987289786610455,1,0.0,0,0,0,0,2,121,131,1
0,0.4452566389009378,2,0.0,0,0,0,0,0,39,4,1
0,0.4221040134267927,2,0.0,0,0,0,0,0,33,4,1
0,0.4898550355036391,1,0.0,0,0,0,0,0,46,6,1
1,0.0133016378589226,0,0.0,0,0,0,0,0,65,161,1
0,0.710723768331105,1,0.0,0,0,0,0,0,69,27,1
0,0.1485248239237021,1,0.0,0,0,0,0,0,15,0,1
0,0.491702080205523,1,0.0,0,0,0,0,0,25,47,1
0,0.3381841900732651,1,0.0,0,0,0,0,5,59,36,1
0,0.6627532147632915,0,0.0,0,0,0,0,0,34,66,1
0,0.2896966160195788,0,0.0,0,0,0,0,6,594,476,1
0,0.1229539540779099,1,0.0,0,0,0,0,0,44,139,1
0,0.265695074200281,1,0.0,0,0,0,0,0,0,11,1
0,0.4741568379708182,1,0.0,0,0,0,0,0,18,44,1
0,0.3098553524783198,1,0.0,0,0,0,0,0,9,18,1
1,0.4229984330902566,0,0.0,0,0,0,0,0,48,79,1
0,0.263040732611271,1,0.0,0,0,0,0,0,94,61,1
0,0.2769778110247752,1,0.0,0,0,0,0,0,47,93,1
0,0.1789695081884662,1,0.0,0,0,0,0,5,39,65,1
0,0.4429532457575757,0,0.0,0,0,0,0,0,49,79,1
0,0.4246570865358784,1,0.0,0,0,0,0,0,37,153,1
0,0.5283657022811675,1,0.0,0,0,0,0,0,5,12,1
0,0.6702184594087484,1,0.0,0,0,0,0,0,77,17,1
0,0.4593901439888628,1,0.0,0,0,0,0,0,24,22,1
0,0.4160848173957746,1,0.0,0,0,0,0,0,20,44,1
0,0.3172306884672272,1,0.0,0,0,0,0,0,8,56,1
0,0.5615190658354307,1,0.0,0,0,0,0,0,1,0,1
0,0.4554113986422472,1,0.0,0,0,0,0,0,46,4,1
0,0.5338727273576471,1,0.0,0,0,0,0,0,13,29,1
0,0.0,1,0.0,0,0,0,0,11,206,927,1
0,0.4953367311888349,1,0.0,0,0,0,0,0,40,42,1
0,0.4231383888263302,0,0.0,0,0,0,0,3,121,244,1
0,0.2414298746383374,1,0.0,0,0,0,0,2,123,143,1
0,0.2890397729603322,1,0.0,0,0,0,0,0,16,24,1
1,0.102998243739628,2,0.0,0,0,0,0,23,117,326,1
0,0.1,1,0.0,0,0,0,0,0,42,2,1
0,0.4786238756089244,1,0.0,0,0,0,0,0,25,47,1
0,0.5035314698713853,0,0.0,0,0,0,0,6,163,1049,1
0,0.4746278675278146,1,0.0,0,9,0,0,0,57,73,1
0,0.0988968385737534,2,0.0,0,0,0,0,0,48,1,1
0,0.4325045451553111,1,0.0,0,0,0,0,0,52,19,1
0,0.6173247287981791,1,0.0,0,0,0,0,0,85,31,1
0,0.4304669634585518,1,0.0,0,0,0,0,4,19,58,1
0,0.0317808567538928,1,0.0,0,0,0,0,2,29,57,1
0,0.4825400320324053,1,0.0,0,0,0,0,0,17,44,1
0,0.2733202825751557,1,0.0,0,0,0,0,1,14,22,1
0,0.2543920044770545,1,0.0,0,0,0,0,0,61,59,1
0,0.4,0,0.0,0,0,0,0,0,28,48,1
0,0.5096509312970166,1,0.0,0,0,0,0,0,13,32,1
0,0.322426330999718,0,0.0,0,0,0,0,0,25,154,1
0,0.3182980968694059,1,0.0,0,1,0,0,0,53,29,1
0,0.3056206036880431,1,0.0,0,44,0,0,3,24,151,1
0,0.2319713355229633,1,0.0,0,0,0,0,21,233,836,1
0,0.0153131485358731,1,0.0,0,0,0,0,0,16,1,1
0,0.0204102020285574,0,0.0,0,0,0,0,0,50,40,1
0,0.5972143005173891,0,0.0,0,0,0,0,0,45,75,1
0,0.3253299551453714,1,0.0,0,0,0,0,0,45,90,1
0,0.3160916870334389,2,0.0,0,0,0,0,17,83,712,1
0,0.412427059987381,1,0.0,0,0,0,0,0,39,40,1
0,0.3537047401543077,1,0.0,0,0,0,0,5,182,824,1
1,0.2062303998500827,1,0.0,0,0,0,0,4,42,144,1
0,0.2675524648534964,1,0.0,0,0,0,0,0,52,59,1
0,0.271159551480997,1,0.0,0,0,0,0,0,7,19,1
0,0.1442460448475134,1,0.0,0,0,0,0,0,43,142,1
0,0.0159830501974612,1,0.0,0,0,0,0,4,30,54,1
0,0.1438882513928336,1,0.0,0,0,0,0,0,15,2,1
0,0.1996768585005259,1,0.0,0,0,0,0,0,49,1,1
0,0.2375781882326479,1,0.0,0,0,0,0,0,0,0,1
0,0.0669690012997177,1,0.0,0,0,0,0,0,51,0,1
0,0.1433685115759246,1,0.0,0,0,0,0,0,50,0,1
0,0.0828494598952563,1,0.0,0,0,0,0,0,114,289,1
0,0.1714058810843332,1,0.0,0,0,0,0,0,49,1,1
0,0.0749370101388697,1,0.0,0,15,0,0,1,1172,521,1
1,0.2518983627679178,1,0.0,0,61,0,0,30,206,317,1
0,0.3304446822550049,1,0.0,0,0,0,0,0,84,390,1
0,0.0,1,0.0,0,0,0,0,0,12,4,1
0,0.5418491839896336,1,0.0,0,0,0,0,11,211,799,1
0,0.3414432605346794,1,0.0,0,0,0,0,0,2,27,1
0,0.1349059237691606,1,0.0,0,0,0,0,22,183,130,1
0,0.4237118564961247,1,0.0,0,0,0,0,0,39,152,1
0,0.3518057022992074,1,0.0,0,0,0,0,0,46,3,1
0,0.3687388148865755,1,0.0,0,1,0,0,0,40,233,1
0,0.382206260416241,1,0.0,0,0,0,0,0,46,4,1
0,0.2961311529043894,1,0.0,0,4,0,0,0,54,418,1
0,0.3549731486888585,0,0.0,0,0,0,0,5,58,38,1
1,0.1925758581222,1,0.0,0,0,0,0,0,0,8,1
0,0.3067184154429032,0,0.0,0,42,0,0,3,1161,701,1
0,0.2365238623679243,1,0.0,0,0,0,0,5,233,953,1
1,0.0691840895003388,1,0.0,0,37,0,0,13,8,53,1
0,0.4416329431012377,1,0.0,0,0,0,0,1,44,84,1
0,0.6430055276218811,1,0.0,0,0,0,0,0,50,46,1
0,0.3204932928161199,1,0.0,0,0,0,0,9,106,306,1
0,0.3020925480485047,1,0.0,0,0,0,0,0,48,92,1
0,0.2574572672759381,1,0.0,0,0,0,0,0,50,44,1
0,0.4252041270132447,1,0.0,0,0,0,0,0,23,22,1
0,0.3032760767182042,1,0.0,0,0,0,0,0,4,34,1
1,0.1044408235305763,2,0.0,0,13,0,0,3,20,126,1
1,0.1285399800262923,0,0.0,0,0,0,0,82,54,33,1
0,0.0143632817731589,1,0.0,0,5,0,0,0,50,31,1
1,0.4889824198512479,3,0.0,0,23,0,0,13,157,309,1
0,0.0626984900805726,1,0.0,0,0,0,0,0,14,24,1
0,0.379750537249036,0,0.0,0,0,0,0,5,58,38,1
0,0.346353165847821,1,0.0,0,0,0,0,12,188,820,1
0,0.2470775233001659,1,0.0,0,0,0,0,0,6,20,1
0,0.3209036201655448,1,0.0,0,0,0,0,4,80,6,1
0,0.1676742014919912,1,0.0,0,0,0,0,0,0,0,1
0,0.0929039613931322,1,0.0,0,0,0,0,0,48,45,1
0,0.3234632371025148,2,0.0,0,1,0,0,0,40,234,1
0,0.3443194117731712,1,0.0,0,0,0,0,0,0,0,1
0,0.6089888819452107,1,0.0,0,0,0,0,0,41,45,1
0,0.0671624170989165,1,0.0,0,0,0,0,0,1,8,1
0,0.3534622255712737,1,0.0,0,0,0,0,0,22,40,1
1,0.4353983773551156,1,0.0,0,2,0,0,48,87,166,1
0,0.2023066024278596,1,0.0,0,0,0,0,0,15,0,1
0,0.0710451258382775,0,0.0,0,0,0,0,0,117,292,1
0,0.4613584024276911,1,0.0,0,0,0,0,2,15,56,1
0,0.4819624457598238,1,0.0,0,0,0,0,0,14,560,1
0,0.5620989980031467,1,0.0,0,0,0,0,0,49,22,1
0,0.29129743418591,1,0.0,0,0,0,0,0,46,43,1
1,0.3337070078624088,1,0.0,0,0,0,0,1,48,136,1
1,0.0416637483215624,1,0.0,0,0,0,0,6,85,61,1
0,0.156346397622323,0,0.0,0,0,0,0,0,0,1,1
0,0.1935198063150388,1,0.0,0,0,0,0,0,12,0,1
0,0.4474489345100457,1,0.0,0,3,0,0,4,70,155,1
0,0.1381284036956813,1,0.0,0,0,0,0,0,22,7,1
0,0.0,1,0.0,0,0,0,0,7,265,908,1
0,0.3874873147092836,1,0.0,0,6,0,0,40,176,1055,1
0,0.3234437019368167,1,0.0,0,0,0,0,0,22,39,1
0,0.2906638352113479,1,0.0,0,4,0,0,0,58,416,1
0,0.2264909738914334,1,0.0,0,0,0,0,0,19,6,1
0,0.4,1,0.0,0,0,0,0,0,22,47,1
0,0.1666460146536718,1,0.0,0,0,0,0,7,97,333,1
0,0.1299275945741961,1,0.0,0,0,0,0,0,16,25,1
0,0.4969006526794627,1,0.0,0,0,0,0,0,47,83,1
0,0.0,1,0.0,0,0,0,0,0,15,2,1
0,0.1193885481791156,1,0.0,0,8,0,0,10,156,901,1
0,0.0547913234273445,1,0.0,0,0,0,0,15,184,914,1
0,0.1014102207730882,1,0.0,0,0,0,0,0,1,8,1
0,0.1687926956650124,1,0.0,0,0,0,0,0,15,38,1
1,0.5268906017877535,1,0.0,0,0,0,0,5,98,332,1
0,0.2762632398963456,1,0.0,0,0,0,0,0,15,0,1
0,0.3287015912800344,1,0.0,0,0,0,0,0,38,64,1
0,0.0472316010952189,1,0.0,0,0,0,0,0,58,2,1
0,0.4476465982238987,1,0.0,0,0,0,0,0,51,16,1
0,0.3279460664171081,1,0.0,0,0,0,0,0,3,10,1
0,0.0319666832440544,1,0.0,0,0,0,0,0,2,0,1
0,0.3130966678107853,1,0.0,0,0,0,0,0,1,11,1
1,0.1595894237374305,1,0.0,0,0,0,0,8,64,90,1
0,0.3245037109605478,1,0.0,0,0,0,0,6,85,654,1
0,0.1827869764357222,1,0.0,0,0,0,0,0,50,58,1
0,0.3597370341373495,1,0.0,0,0,0,0,0,177,828,1
0,0.4959989240975209,1,0.0,0,0,0,0,0,50,47,1
0,0.3228246689072636,1,0.0,0,0,0,0,0,16,23,1
0,0.2635075131871005,0,0.0,0,0,0,0,0,6,20,1
0,0.0832095302759015,1,0.0,0,0,0,0,0,16,25,1
0,0.0146827063378576,1,0.0,0,0,0,0,0,11,596,1
0,0.2474984091279202,1,0.0,0,0,0,0,0,26,235,1
0,0.5548707122864186,1,0.0,0,0,0,0,0,49,48,1
0,0.5255265328075027,1,0.0,0,0,0,0,0,13,31,1
0,0.1969336287633178,1,0.0,0,0,0,0,1,39,172,1
0,0.2507160660008335,1,0.0,0,0,0,0,0,7,19,1
0,0.1419243110570414,0,0.0,0,0,0,0,0,28,63,1
0,0.3495500375611928,1,0.0,0,0,0,0,9,186,822,1
0,0.4757947944181256,1,0.0,0,0,0,0,0,62,30,1
0,0.1977978403800262,1,0.0,0,0,0,0,4,57,92,1
1,0.0156923042097296,1,0.0,0,0,0,0,1,35,136,1
0,0.2819077447353855,1,0.0,0,0,0,0,0,134,109,1
0,0.3770352226299833,1,0.0,0,0,0,0,0,174,847,1
0,0.5892981032252967,1,0.0,0,0,0,0,2,33,21,1
0,0.5009707636157423,1,0.0,0,0,0,0,0,52,25,1
0,0.0155043295196967,0,0.0,0,0,0,0,0,135,313,1
0,0.2724969583376138,2,0.0,0,0,0,0,21,73,682,1
1,0.4243576841098864,1,0.0,0,0,0,0,0,10,230,1
0,0.3090457164689132,1,0.0,0,0,0,0,0,38,63,1
1,0.5146317002070604,1,0.0,0,0,0,0,4,64,34,1
0,0.0,1,0.0,0,0,0,0,0,53,1,1
0,0.5747953784638885,2,0.0,0,0,0,0,0,49,48,1
0,0.3942106825244666,1,0.0,0,0,0,0,0,58,30,1
0,0.3353290148415122,1,0.0,0,0,0,0,6,123,482,1
0,0.0794479180899218,1,0.0,0,0,0,0,0,61,2,1
0,0.3794815817536649,1,0.0,0,0,0,0,0,39,151,1
0,0.6028813800243678,1,0.0,0,0,0,0,0,11,553,1
0,0.3506657425722718,1,0.0,0,0,0,0,0,41,87,1
0,0.1757075078408618,1,0.0,0,12,0,0,5,81,857,1
1,0.2611113538181217,1,0.0,0,0,0,0,0,46,93,1
1,0.1714941304676565,1,0.0,0,0,0,0,1,42,136,1
0,0.384735522405312,1,0.0,0,0,0,0,0,21,44,1
0,0.2487298420393719,2,0.0,0,0,0,0,20,72,677,1
0,0.4369399848793134,1,0.0,0,0,0,0,0,10,0,1
0,0.0073503928191368,1,0.0,0,0,0,0,12,179,932,1
1,0.4543545327666799,0,0.0,0,1,0,0,0,50,77,1
0,0.1529122090782995,1,0.0,0,0,0,0,1,12,21,1
1,0.6339586849950963,1,0.0,0,0,0,0,17,11,57,1
0,0.3490526731772915,1,0.0,0,0,0,0,0,21,42,1
1,0.3052910228018314,0,0.0,0,0,0,0,7,484,465,1
0,0.1540494453023351,1,0.0,0,0,0,0,0,42,237,1
0,0.5405026324370199,1,0.0,0,0,0,0,0,49,20,1
0,0.2268683119677542,1,0.0,0,0,0,0,2,27,50,1
0,0.114191422351176,1,0.0,0,0,0,0,3,7,23,1
0,0.4907769769804799,1,0.0,0,0,0,0,3,94,337,1
0,0.0,1,0.0,0,0,0,0,0,14,4,1
0,0.5198212444575236,1,0.0,0,0,0,0,0,50,19,1
0,0.704203491500333,1,0.0,0,0,0,0,0,18,548,1
0,0.3684405720081242,1,0.0,0,0,0,0,0,39,40,1
0,0.4103618820521887,1,0.0,0,0,0,0,10,92,478,1
0,0.5165902205721351,2,0.0,0,0,0,0,0,50,48,1
1,0.2446340782359234,2,0.0,0,0,0,0,18,110,337,1
0,0.0695769206257186,1,0.0,0,0,0,0,0,29,604,1
0,0.3168234985971986,2,0.0,0,0,0,0,16,83,714,1
0,0.33,0,0.0,0,0,0,0,0,42,224,1
0,0.0524868501814346,1,0.0,0,0,0,0,0,24,8,1
0,0.6183677161227166,1,0.0,0,0,0,0,0,59,346,1
0,0.0145779203721517,0,0.0,0,0,0,0,0,138,318,1
0,0.5102763950899369,1,0.0,0,0,0,0,1,33,22,1
0,0.1835585872576436,0,0.0,0,0,0,0,0,12,155,1
0,0.0125052788790804,1,0.0,0,0,0,0,0,57,77,1
1,0.146550750909634,2,0.0,0,0,0,0,21,135,334,1
0,0.0,1,0.0,0,0,0,0,0,50,41,1
0,0.045300309272625,1,0.0,0,0,0,0,3,60,80,1
0,0.1358269791529816,1,0.0,0,4,0,0,0,49,29,1
0,0.0618424028052132,1,0.0,0,0,0,0,0,15,3,1
0,0.5759072689064696,1,0.0,0,0,0,0,0,49,22,1
0,0.1523518727072179,1,0.0,0,0,0,0,8,43,24,1
0,0.0215167156661176,0,0.0,0,0,0,0,0,133,310,1
0,0.2253506743389797,1,0.0,0,0,0,0,0,56,35,1
0,0.3366514683313951,0,0.0,0,0,0,0,0,31,44,1
0,0.0913372007517686,1,0.0,0,0,0,0,0,21,26,1
0,0.4144746814132246,1,0.0,0,0,0,0,2,11,36,1
0,0.4311022465054075,1,0.0,0,0,0,0,0,50,53,1
0,0.0962555204229092,1,0.0,0,0,0,0,0,47,97,1
0,0.0123742133734166,1,0.0,0,0,0,0,0,0,8,1
1,0.5654294904498551,1,0.0,0,0,0,0,2,232,807,1
1,0.3970944812918576,1,0.0,0,1,0,0,0,28,231,1
0,0.2685740224920747,1,0.0,0,0,0,0,0,17,46,1
0,0.3403653778656411,2,0.0,0,0,0,0,0,28,7,1
0,0.1026996221464412,1,0.0,0,0,0,0,0,16,25,1
0,0.369516166740417,1,0.0,0,0,0,0,0,0,0,1
0,0.3672717332500701,1,0.0,0,0,0,0,0,21,44,1
0,0.6195916680547472,1,0.0,0,0,0,0,8,75,17,1
1,0.2551601764347364,2,0.0,0,25,0,0,13,227,250,1
0,0.4673298599241734,1,0.0,0,0,0,0,1,44,83,1
0,0.1030075347268349,1,0.0,0,0,0,0,0,32,87,1
0,0.7429684939893133,0,0.0,0,0,0,0,1,50,37,1
0,0.2635069845575761,1,0.0,0,1,0,0,0,80,407,1
0,0.5287904946331966,1,0.0,0,0,0,0,3,95,338,1
0,0.2763245596205994,1,0.0,0,0,0,0,0,7,19,1
0,0.0,0,0.0,0,0,0,0,8,134,324,1
0,0.5768559748543793,1,0.0,0,0,0,0,3,90,340,1
0,0.5001472690223119,1,0.0,0,0,0,0,0,6,36,1
0,0.152511052644939,1,0.0,0,0,0,0,10,168,961,1
1,0.16591751137305,1,0.0,0,30,0,0,3,13,61,1
0,0.5217515000034108,1,0.0,0,0,0,0,0,25,45,1
0,0.2675900778083835,1,0.0,0,0,0,0,0,94,62,1
1,0.2321029149167879,2,0.0,0,36,0,0,18,231,254,1
0,0.2747918283610718,1,0.0,0,0,0,0,0,16,42,1
0,0.44,1,0.0,0,0,0,0,0,8,3,1
0,0.131746493478332,2,0.0,0,0,0,0,0,49,171,1
0,0.3033429405177594,1,0.0,0,0,0,0,0,4,580,1
0,0.0279902339099705,1,0.0,0,0,0,0,0,25,7,1
0,0.3116613979189551,1,0.0,0,0,0,0,0,50,57,1
0,0.1215432156528307,1,0.0,0,0,0,0,0,32,217,1
0,0.2070378796682263,1,0.0,0,0,0,0,0,62,62,1
0,0.1370490625137289,1,0.0,0,0,0,0,2,11,22,1
1,0.1748972025657182,1,0.0,0,0,0,0,18,114,319,1
0,0.102592801401967,1,0.0,0,0,0,0,0,47,6,1
0,0.2289019048638644,1,0.0,0,0,0,0,0,63,61,1
0,0.1996843741973454,1,0.0,0,9,0,0,5,147,315,1
1,0.3915186422056068,1,0.0,0,1,0,0,0,32,232,1
0,0.0548764044491819,1,0.0,0,0,0,0,0,3,599,1
0,0.2611693592510371,1,0.0,0,0,0,0,0,47,2,1
0,0.4953431213161135,1,0.0,0,0,0,0,4,17,57,1
0,0.1881942891409368,1,0.0,0,0,0,0,0,3,9,1
0,0.0316790751499924,1,0.0,0,0,0,0,0,48,5,1
0,0.0307391696109905,1,0.0,0,0,0,0,0,115,252,1
0,0.1868269269336889,0,0.0,0,0,0,0,0,0,1,1
0,0.4177842534571064,1,0.0,0,0,0,0,0,38,39,1
0,0.0,1,0.0,0,0,0,0,2,99,49,1
0,0.1558741755579306,1,0.0,0,0,0,0,1,36,142,1
0,0.0,1,0.0,0,0,0,0,3,88,60,1
0,0.5533334774092691,1,0.0,0,0,0,0,0,10,31,1
0,0.1932046234569776,1,0.0,0,0,0,0,0,2,9,1
0,0.1924217944388237,1,0.0,0,0,0,0,0,2,9,1
0,0.2816688103704538,0,0.0,0,0,0,0,5,1081,547,1
0,0.2048423431414688,0,0.0,0,0,0,0,0,35,216,1
0,0.3554141846908135,1,0.0,0,0,0,0,0,21,43,1
0,0.0955953620793437,1,0.0,0,0,0,0,0,0,8,1
0,0.5860443037570059,1,0.0,0,0,0,0,0,28,22,1
1,0.2509775864423742,2,0.0,0,0,0,0,17,110,337,1
0,0.1073688977763585,1,0.0,0,0,0,0,0,22,26,1
0,0.1915904293547509,1,0.0,0,0,0,0,0,0,1,1
0,0.3214243373377385,1,0.0,0,0,0,0,0,127,92,1
0,0.6188726058995184,1,0.0,0,0,0,0,0,58,346,1
0,0.1542546848920363,1,0.0,0,0,0,0,0,15,2,1
1,0.2851896144689008,1,0.0,0,0,0,0,22,72,63,1
0,0.3488869506477901,1,0.0,0,0,0,0,0,10,56,1
0,0.3488218317612754,1,0.0,0,0,0,0,0,37,39,1
0,0.5002933003470211,1,0.0,0,2,0,0,5,134,1004,1
0,0.2531586887299743,1,0.0,0,1,0,0,0,35,223,1
1,0.4321971330493316,1,0.0,0,0,0,0,0,5,229,1
0,0.4312126778785413,1,0.0,0,0,0,0,0,22,44,1
0,0.0444127713165751,2,0.0,0,0,0,0,0,50,1,1
0,0.2629938107871636,1,0.0,0,0,0,0,0,7,19,1
0,0.2426332061690476,1,0.0,0,0,0,0,0,55,45,1
0,0.0075585828827685,1,0.0,0,5,0,0,0,50,31,1
0,0.2833635344066727,2,0.0,0,0,0,0,0,48,160,1
0,0.5145160543608567,1,0.0,0,0,0,0,0,51,24,1
0,0.2079157610202174,1,0.0,0,0,0,0,0,0,10,1
1,0.1105747847709279,0,0.0,0,0,0,0,81,57,33,1
1,0.3126750483966911,1,0.0,0,3,0,0,0,8,122,1
0,0.1526916265028799,1,0.0,0,0,0,0,0,44,60,1
